,Melt analysis #,Rock type/Co-present phases,P_kbar,P GPa,P MPa,T ºC,T_K,Ref.,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,P2O5_Liq,Total,Amph,SiO2_Amp,TiO2_Amp,Al2O3_Amp,Cr2O3_Amp,FeOt_Amp,MgO_Amp,CaO_Amp,MnO_Amp,Na2O_Amp,K2O_Amp,F_Amp,Cl_Amp,SiO2_Amp_cat_prop,MgO_Amp_cat_prop,FeOt_Amp_cat_prop,CaO_Amp_cat_prop,Al2O3_Amp_cat_prop,Na2O_Amp_cat_prop,K2O_Amp_cat_prop,MnO_Amp_cat_prop,TiO2_Amp_cat_prop,Cr2O3_Amp_cat_prop,F_Amp_cat_prop,Cl_Amp_cat_prop,Si_Amp_13_cat,Mg_Amp_13_cat,Fet_Amp_13_cat,Ca_Amp_13_cat,Al_Amp_13_cat,Na_Amp_13_cat,K_Amp_13_cat,Mn_Amp_13_cat,Ti_Amp_13_cat,Cr_Amp_13_cat,F_Amp_13_cat,Cl_Amp_13_cat,cation_sum_Si_Mg,Si_T,Al_IV_T,Ti_T,Cr_C,Fe3_C,Mg_C,Fe2_C,Mn_C,Ca_B,Na_B,Na_A,K_A,Al_VI_C,Ti_C,Charge,Sum_input,H2O_calc,Fe3_calc,Fe2_calc,Fe2O3_calc,FeO_calc,"O=F,Cl",Total_recalc,Total,Fail Msg,Input_Check,Mgno_Fe2,Mgno_FeT,Na_calc,B_Sum,A_Sum,class,classification
116,RN11,Dacite,7.0,,700.0,920,1193.15,Nandedkar 2014,58.6,0.49,16.2,2.9,0.16,1.5,4.6,3.5,1.59,0.24,89.78,RN11,42.84,2.1,12.42,0.0,10.66,15.1,10.71,0.33,2.15,0.39,0.0,0.0,0.7130017974835231,0.3746526399364827,0.14837290872143194,0.19098058096613707,0.2436225615676582,0.06937833782410172,0.008280694304368598,0.004652015168388852,0.026283511477133346,0.0,0.0,0.0,6.136047095704913,3.224236251990036,1.2768876023239923,1.643566458470791,2.096599919707728,0.597065462966454,0.07126311660934535,0.040034939973383823,0.22619419029994492,0.0,0.0,0.0,1.5105854343546183,6.136047095704913,1.863952904295087,0.0,0.0,1.2234560117651796,3.224236251990036,0.05343159055881275,0.040034939973383823,1.643566458470791,0.35643354152920903,0.240631921437245,0.07126311660934535,0.232647015412641,0.22619419029994492,44.77654398823482,96.7,1.9753809526175776,1.2234560117651796,0.05343159055881275,11.351173049561897,0.4460696104498795,-0.0,99.81262361262937,,,True,0.9836982900264652,0.7163180477470797,0.35643354152920903,2.0,0.31189503804659036,N/A,Tschermakitic pargasite
117,A2.3(1000)9.3kb,liq+opx+amph+ap,9.30000007152557,0.930000007152557,930.000007152557,1000,1273.15,"Nekvasil, H., Dondolini, A., Horn, J., Filiberto, J., Long, H., and Lindsley, D.H. (2004) The origin and evolution of silica-saturated alkalic suites: an experimental study. Journal of Petrology 45 693-721. 10.1093/petrology/egg103",56.1699981689453,0.839999973773956,17.9099998474121,6.82000017166138,0.100000001490116,1.97000002861023,5.38000011444092,3.39000010490418,2.45000004768372,1.00999999046326,96.03999844938514,A2.3(1000)9.3kb,41.8600006103516,4.15999984741211,13.9499998092651,,12.5600004196167,11.710000038147,10.3800001144409,0.150000005960464,2.46000003814697,0.889999985694885,0.0,0.0,0.696691309006584,0.2905418826455686,0.17481836733592265,0.18509602729080227,0.27363403280205373,0.07938172729947143,0.018896968749825046,0.0021145524332924145,0.05206638273063294,0.0,0.0,0.0,6.079059333994219,2.535156274780091,1.5253975669976778,1.6150764590301017,2.387624906037237,0.692654299041751,0.16488765221805768,0.01845076799530588,0.4543111501954711,0.0,0.0,0.0,1.4898665269540543,6.079059333994219,1.920940666005781,0.0,0.0,0.45793925626336573,2.535156274780091,1.067458310734312,0.01845076799530588,1.6150764590301017,0.38492354096989834,0.3077307580718527,0.16488765221805768,0.4666842400314559,0.4543111501954711,45.542060743736634,98.12000086903574,1.948286996786071,0.45793925626336573,1.067458310734312,4.190466083057487,8.789365553489638,-0.0,100.48811908275223,,,True,0.703698998214683,0.624337559250332,0.38492354096989834,2.0,0.47261841028991036,N/A,Tschermakitic pargasite
118,4502,"gl, amph, cpx",10.0,1.0,1000.0,900,1173.15,"Nicholls, I.A. and Harris, K.L. (1980) Experimental rare earth element partition coefficients for garnet, clinopyroxene and amphibole coexisting with andesitic and basaltic liquids. Geochimica et Cosmochimica Acta 44 287-308. 10.1016/0016-7037(80)90138-6",66.6,0.2,19.0,2.6,,1.0,5.6,4.1,1.4,,100.49999999999999,4502,44.0,2.2,14.7,,12.2,12.6,11.2,,2.6,0.5,0.0,0.0,0.7323081019905465,0.31262405716554187,0.1698076441277176,0.19971825460511064,0.2883455438844264,0.08389938527565789,0.01061627474919051,0.0,0.027535107261758746,0.0,0.0,0.0,6.219703453147953,2.6552060841663945,1.4422251886620774,1.6962646110941486,2.449001684021984,0.7125816236329667,0.09016707658651579,0.0,0.23386359000159054,0.0,0.0,0.0,1.5306204544299913,6.219703453147953,1.780296546852047,0.0,0.0,0.44858630727115667,2.6552060841663945,0.9936388813909207,0.0,1.6962646110941486,0.3037353889058514,0.40884623472711534,0.09016707658651579,0.6687051371699368,0.23386359000159054,45.55141369272884,100.0,2.0015805942546043,0.44858630727115667,0.9936388813909207,4.217165240238024,8.405340891469889,-0.0,102.42408672596251,,Recalc Total>102,False,0.7276839956835066,0.6480172350355241,0.3037353889058514,2.0,0.49901331131363114,N/A,Tschermakitic pargasite
119,HAB1,liq+plag+amph,3.98799985647202,0.398799985647202,398.799985647202,949,1222.15,"Pichavant, M., Martel, C., Bourdier, J. L. & Scaillet, B. (2002). Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pelee (Martinique, Lesser Antilles Arc). Journal of Geophysical Research-Solid Earth 107.",61.7000007629394,0.629999995231628,17.6000003814697,7.30000019073486,0.200000002980232,1.85000002384186,6.40000009536743,3.13000011444092,1.21000003814697,,100.02000160515301,HAB1,41.9000015258789,1.75,12.8999996185303,,12.1999998092651,13.3999996185303,11.5,0.219999998807907,2.15000009536743,0.330000013113022,0.0,0.0,0.6973570588822132,0.332473194187433,0.1698076414729435,0.20506785071060468,0.25303791878326615,0.06937834090151276,0.007006741612888626,0.0031013434287876143,0.021902926230944454,0.0,0.0,0.0,6.135050387328791,2.924957556241748,1.4938953055982926,1.804099608523898,2.2261198361259513,0.6103610937878916,0.061642328414898535,0.027284298569403,0.1926926161358128,0.0,0.0,0.0,1.477680082985588,6.135050387328791,1.864949612671209,0.0,0.0,0.8381915176942556,2.924957556241748,0.655703787904037,0.027284298569403,1.804099608523898,0.19590039147610194,0.41446070231178966,0.061642328414898535,0.36117022345474226,0.1926926161358128,45.161808482305744,96.35000067949296,1.9323508777503844,0.8381915176942556,0.655703787904037,7.607304036317387,5.354850542327588,-0.0,99.04450632662322,,,True,0.8168763463274509,0.6619268954395046,0.19590039147610194,2.0,0.4761030307266882,N/A,Tschermakitic pargasite
120,HAB2,liq+plag+amph+opx,3.98799985647202,0.398799985647202,398.799985647202,949,1222.15,"Pichavant, M., Martel, C., Bourdier, J. L. & Scaillet, B. (2002). Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pelee (Martinique, Lesser Antilles Arc). Journal of Geophysical Research-Solid Earth 107.",62.0999984741211,0.5799999833107,17.6000003814697,7.11999988555908,0.200000002980232,1.63999998569489,5.75,3.48000001907349,1.52999997138977,,99.99999870359896,HAB2,42.0,2.65000009536743,12.1999998092651,,15.0,12.1999998092651,10.6999998092651,0.310000002384186,2.30999994277954,0.370000004768372,0.0,0.0,0.6990213700818854,0.3026994791897851,0.20877989032096428,0.19080225769477166,0.239307182339622,0.07454137507154165,0.007856043415645672,0.004370074888763072,0.033167289486187766,0.0,0.0,0.0,6.109729794906247,2.6457160053515794,1.8248207723918766,1.6676889844391551,2.0916416645519376,0.6515217985031413,0.0686650002145496,0.03819622388757533,0.2898955389107831,0.0,0.0,0.0,1.4873452863072076,6.109729794906247,1.8902702050937528,0.0,0.0,1.0535429002179981,2.6457160053515794,0.7712778721738784,0.03819622388757533,1.6676889844391551,0.33231101556084486,0.31921078294229643,0.0686650002145496,0.2013714594581848,0.2898955389107831,44.946457099782,97.73999947309483,1.9449899897863483,1.0535429002179981,0.7712778721738784,9.624343584280721,6.339892803523896,-0.0,100.6492258506858,,,True,0.7742817517915989,0.591811707829642,0.33231101556084486,2.0,0.387875783156846,N/A,Tschermakitic pargasite
121,HAB7,liq+plag+amph+cpx+ol,4.269999861717221,0.426999986171722,426.999986171722,1000,1273.15,"Pichavant, M., Martel, C., Bourdier, J. L. & Scaillet, B. (2002). Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pelee (Martinique, Lesser Antilles Arc). Journal of Geophysical Research-Solid Earth 107.",56.4000015258789,0.850000023841858,18.7000007629395,8.35999965667725,0.0399999991059303,3.51999998092651,7.44000005722046,3.74000000953674,0.939999997615814,,99.99000201374297,HAB7,42.7999992370606,2.3199999332428,13.1000003814697,,11.5,13.6000003814697,10.8000001907349,0.180000007152557,2.32999992370605,0.379999995231628,0.0,0.0,0.7123360501474701,0.33743549973872816,0.16006458257940595,0.19258546319896755,0.2569610023728622,0.07518675434279513,0.008068368708140093,0.0025374629199509005,0.02903702136777892,0.0,0.0,0.0,6.180288343500174,2.9276191837920895,1.3887339742498317,1.6708879089999091,2.2294155790239008,0.6523266951801598,0.0700018552587035,0.02201524477525723,0.2519276746587481,0.0,0.0,0.0,1.4983716191261962,6.180288343500174,1.819711656499826,0.0,0.0,0.8420480162195787,2.9276191837920895,0.546685958030253,0.02201524477525723,1.6708879089999091,0.32911209100009087,0.323214604180069,0.0700018552587035,0.40970392252407484,0.2519276746587481,45.15795198378042,97.01000005006794,1.959409040395795,0.8420480162195787,0.546685958030253,7.749318090335024,4.5270646746753425,-0.0,99.74579185547411,,,True,0.8426488360364613,0.6782621988049237,0.32911209100009087,2.0,0.3932164594387725,N/A,Tschermakitic pargasite
122,HAB11,liq+plag+amph+spn,4.00200009346008,0.400200009346008,400.200009346008,945,1218.15,"Pichavant, M., Martel, C., Bourdier, J. L. & Scaillet, B. (2002). Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pelee (Martinique, Lesser Antilles Arc). Journal of Geophysical Research-Solid Earth 107.",61.0999984741211,0.550000011920929,19.5,5.32000017166138,0.200000002980232,1.71000003814697,7.53000020980835,2.92000007629395,1.11000001430511,,99.93999899923801,HAB11,42.5999984741211,1.85000002384186,13.1999998092651,,12.5,13.6000003814697,11.3000001907349,0.280000001192093,2.14000010490418,0.349999994039535,0.0,0.0,0.7090073642587228,0.33743549973872816,0.1739832419341369,0.20150145670812425,0.2589225254610116,0.0690556512658862,0.007431392197877489,0.003947164402104586,0.023154522313973566,0.0,0.0,0.0,6.118419986750908,2.9119191279476406,1.5013984317673406,1.7388684550144187,2.234386883212383,0.5959197297549096,0.0641296280475397,0.034062283110525934,0.1998132872112024,0.0,0.0,0.0,1.5064503181086775,6.118419986750908,1.881580013249092,0.0,0.0,0.9913603010321097,2.9119191279476406,0.5100381307352309,0.034062283110525934,1.7388684550144187,0.26113154498558133,0.33478818476932826,0.0641296280475397,0.3528068699632909,0.1998132872112024,45.00863969896789,97.81999897956847,1.9699734929113473,0.9913603010321097,0.5100381307352309,9.172620581092271,4.246358927313933,-0.0,100.70895198088603,,,True,0.8509513438716803,0.6598027648243143,0.26113154498558133,2.0,0.39891781281686794,N/A,Tschermakitic pargasite
123,HAB12,liq+plag+amph+spn,4.00200009346008,0.400200009346008,400.200009346008,945,1218.15,"Pichavant, M., Martel, C., Bourdier, J. L. & Scaillet, B. (2002). Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pelee (Martinique, Lesser Antilles Arc). Journal of Geophysical Research-Solid Earth 107.",64.5,0.46000000834465,18.0,5.1100001335144,0.189999997615814,1.49000000953674,5.61999988555908,3.17000007629395,1.47000002861023,,100.01000013947487,HAB12,43.7999992370606,1.87000000476837,11.8999996185303,,12.1999998092651,14.1000003814697,11.1999998092651,0.140000000596046,2.17000007629395,0.330000013113022,0.0,0.0,0.7289794161018007,0.3498412162929163,0.1698076414729435,0.1997182512039284,0.2334225756618766,0.07002372017276659,0.007006741612888626,0.001973582201052286,0.02340484123217565,0.0,0.0,0.0,6.286684608888773,3.017014392236929,1.4644132091249316,1.7223609175030268,2.0130254453930525,0.6038813087772982,0.06042581406723291,0.017020081189781603,0.20184226316653134,0.0,0.0,0.0,1.5074292729627652,6.286684608888773,1.7133153911112267,0.0,0.0,0.9008918526457563,3.017014392236929,0.5635213564791752,0.017020081189781603,1.7223609175030268,0.2776390824969732,0.32624222628032495,0.06042581406723291,0.29971005428182584,0.20184226316653134,45.099108147354244,97.70999895036218,1.9712536646436158,0.9008918526457563,0.5635213564791752,8.340972637323453,4.694686171037011,-0.0,100.51691161410116,,,True,0.8426153525540861,0.6732261816123257,0.2776390824969732,2.0,0.38666804034755786,N/A,Tschermakitic pargasite
124,HAB14,liq+plag+amph+cpx+spn,4.04799997806549,0.404799997806549,404.799997806549,995,1268.15,"Pichavant, M., Martel, C., Bourdier, J. L. & Scaillet, B. (2002). Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pelee (Martinique, Lesser Antilles Arc). Journal of Geophysical Research-Solid Earth 107.",56.9000015258789,0.779999971389771,18.8999996185303,7.65000009536743,0.150000005960464,3.5,8.30000019073486,3.21000003814697,0.589999973773956,,99.98000141978265,HAB14,43.0,2.00999999046326,12.8999996185303,,11.5,14.8000001907349,11.1999998092651,0.159999996423721,2.22000002861023,0.319999992847443,0.0,0.0,0.7156647360362159,0.367209214736376,0.16006458257940595,0.1997182512039284,0.25303791878326615,0.07163716835090046,0.006794415687614906,0.0022555224554706432,0.025157075151609053,0.0,0.0,0.0,6.107199976292573,3.1336182916506354,1.3659278789513531,1.7043166130741172,2.1593255805132796,0.6113232786589986,0.05798085784713557,0.019247737093868213,0.2146805354982901,0.0,0.0,0.0,1.523389049742344,6.107199976292573,1.8928000237074274,0.0,0.0,1.1189760332506324,3.1336182916506354,0.2469518457007207,0.019247737093868213,1.7043166130741172,0.2956833869258828,0.3156398917331158,0.05798085784713557,0.2665255568058522,0.2146805354982901,44.88102396674937,98.10999962687495,1.9921241419707576,1.1189760332506324,0.2469518457007207,10.469807741660958,2.079133363716512,-0.0,101.15106487422318,,,True,0.9269496458682543,0.6964298559984312,0.2956833869258828,2.0,0.3736207495802514,N/A,Tschermakitic pargasite
125,850/0.9/2,Quartz diorite,2.0,,200.0,850,1123.15,Pichavant et al. 2009,70.61965811965811,0.4273504273504274,16.452991452991455,2.350427350427351,0.2136752136752137,0.4273504273504274,3.418803418803419,3.2051282051282057,2.884615384615385,0.0,100.00000000000001,850/0.9/2,43.2,2.6,10.5,0.0,14.3,12.7,10.4,0.3,1.9,0.5,0.0,0.0,0.7189934092270821,0.31510520047637947,0.1990368287726526,0.1854526649904599,0.2059611027745903,0.06131108923990384,0.01061627474919051,0.00422910469853532,0.03254149040026034,0.0,0.0,0.0,6.333167864331809,2.775566651836383,1.7531922151505532,1.6335377253803536,1.814183858509345,0.5400514317909453,0.09351219248694898,0.03725156535224844,0.28663784481966026,0.0,0.0,0.0,1.4758671363495002,6.333167864331809,1.6668321356681908,0.0,0.0,1.0455656481491218,2.775566651836383,0.7076265670014315,0.03725156535224844,1.6335377253803536,0.3664622746196464,0.17358915717129886,0.09351219248694898,0.14735172284115428,0.28663784481966026,44.95443435185088,96.40000000000002,1.9299801013801157,1.0455656481491218,0.7076265670014315,9.477758992398838,5.771791490216894,-0.0,99.27953058399586,,,True,0.7968454453877426,0.6128757863593247,0.3664622746196464,2.0,0.26710134965824783,N/A,Tschermakitic pargasite
126,800/1/2,Quartz diorite,2.0,,200.0,800,1073.15,Pichavant et al. 2009,73.94903071226312,0.2178174689610107,15.029405358309738,1.63363101720758,0.0,0.2178174689610107,2.2870834240906124,3.0494445654541495,3.6157699847527773,0.0,100.0,800/1/2,44.2,2.2,10.6,0.0,15.6,12.1,9.9,0.4,1.9,0.6,0.0,0.0,0.7356367751814127,0.30021834061135366,0.21713108593380284,0.17653667148130317,0.20792263708672923,0.06131108923990384,0.01273952969902861,0.005638806264713761,0.027535107261758746,0.0,0.0,0.0,6.40076867387836,2.612196962876156,1.8892555400422177,1.536043921036469,1.8091329130829759,0.5334672118197997,0.1108465282983934,0.04906320036589824,0.23958270975439286,0.0,0.0,0.0,1.4940827523397708,6.40076867387836,1.5992313261216404,0.0,0.0,1.1937627374603963,2.612196962876156,0.6954928025818214,0.04906320036589824,1.536043921036469,0.4639560789635311,0.06951113285626864,0.1108465282983934,0.20990158696133543,0.23958270975439286,44.806237262539604,97.50000000000001,1.9538005222904695,1.1937627374603963,0.6954928025818214,10.954681704242407,5.742837583545721,-0.0,100.55131981007861,,,True,0.7897345724968482,0.5803009053594637,0.4639560789635311,2.0,0.18035766115466206,N/A,Tschermakitic pargasite
127,b52,Dacite,2.0,,200.0,850,1123.15,Sato et al. 2005,72.4391057724391,0.35591146702257814,14.848181514848182,2.0576131687242802,0.07785563341118898,0.5561116672227784,2.9029029029029028,3.3700367033700362,3.1698365031698366,0.0,99.77755533311088,b52,45.53,2.22,9.12,0.0,14.93,13.97,10.25,0.14,1.7,0.45,0.0,0.04,0.7577724519006723,0.34661572052401746,0.2078055841661331,0.18277786693771286,0.1788919292670727,0.05485729037254554,0.00955464727427146,0.0019735821926498164,0.027785426418683826,0.0,0.0,0.0011282543085211407,6.477349009095716,2.962830053061276,1.7762974773058842,1.5623635199776424,1.5291469858357702,0.46891360928341047,0.08167199124094526,0.01686994641711374,0.2375065282842383,0.0,0.0,0.009644183961790839,1.5208446944692293,6.477349009095716,1.5226509909042836,0.0,0.0,1.3658292989246874,2.962830053061276,0.41046817838119676,0.01686994641711374,1.5623635199776424,0.43763648002235755,0.031277129261052916,0.08167199124094526,0.0064959949314866705,0.2375065282842383,44.63417070107531,98.35000000000001,1.9792067465296397,1.3658292989246874,0.41046817838119676,12.758169986546408,3.4500358084874745,-0.00902547034101488,101.59838707122252,,,True,0.8783184437844161,0.6251847062726614,0.43763648002235755,2.0,0.11294912050199818,N/A,Tschermakitic pargasite
128,b53,Dacite,2.0,,200.0,850,1123.15,Sato et al. 2005,71.94470625196357,0.3351136244632946,14.650748769504663,2.9322442140538274,0.08377840611582366,0.5026704366949418,2.9217719132893496,3.214996334694732,3.2778301392816003,0.0,99.86386009006179,b53,44.73,1.49,10.4,0.0,16.91,11.92,10.08,0.16,1.7,0.55,0.0,0.04,0.7444577591372078,0.29575228265184594,0.23536452968850038,0.1797464291445996,0.20399956846245135,0.05485729037254554,0.011677902224109561,0.0022555225058855043,0.018648777190918422,0.0,0.0,0.0011282543085211407,6.44990998412896,2.562369157003433,2.0391755090403794,1.5573056680810378,1.7674325201592251,0.4752782552581753,0.10117621480130734,0.01954162872450796,0.16157120094349414,0.0,0.0,0.009775086148072244,1.5004784396368094,6.44990998412896,1.5500900158710396,0.0,0.0,1.31853930347431,2.562369157003433,0.7206362055660693,0.01954162872450796,1.5573056680810378,0.44269433191896224,0.03258392333921306,0.10117621480130734,0.21734250428818558,0.16157120094349414,44.68146069652569,97.98,1.9525739517487823,1.31853930347431,0.7206362055660693,12.15150113735142,5.975924182149898,-0.00902547034101488,101.1409738009091,,,True,0.7804949654416493,0.5568497847933387,0.44269433191896224,2.0,0.1337601381405204,N/A,Tschermakitic pargasite
129,44,liq+plag+amph+opx+spn+ilm,2.24999994039536,0.224999994039536,224.999994039536,899,1172.15,"Scaillet, B., Evans, B.W. (1999) The 15 June 1991 Eruption of Mount Pinatubo. I. Phase Equilibria and pre-eruption P-T-fO2-fH2O conditions of the dacite magma. Journal of Petrology 40 381-411. ",70.7699966430664,0.469999998807907,15.25,2.91000008583069,0.0299999993294477,0.759999990463257,2.95000004768372,4.51999998092651,2.32999992370605,,99.98999666981399,44,45.1199989318848,2.57999992370605,9.55000019073487,,14.210000038147,14.1599998474121,10.9200000762939,0.219999998807907,2.16000008583069,0.330000013113022,0.0,0.0,0.7509486540823647,0.3513298890286845,0.19778414996168192,0.1947252996004547,0.18732653055060014,0.06970103053713968,0.007006741612888626,0.0031013434287876143,0.03229117028844339,0.0,0.0,0.0,6.4108547296607385,2.999306102363275,1.688484886870449,1.6623714566126098,1.5992081054313116,0.5950382610742909,0.059816609783244885,0.02647619391906471,0.2756699817551603,0.0,0.0,0.0,1.5227817373405623,6.4108547296607385,1.5891452703392615,0.0,0.0,1.0481446876541298,2.999306102363275,0.6403401992163191,0.02647619391906471,1.6623714566126098,0.33762854338739023,0.2574097176869007,0.059816609783244885,0.010062835092050193,0.2756699817551603,44.95185531234587,99.24999910593033,1.9913299642145814,1.0481446876541298,0.6403401992163191,9.803157715969492,5.388993603701176,-0.0,102.22348035166858,,Recalc Total>102,False,0.8240652672930296,0.639812250429183,0.33762854338739023,2.0,0.31722632747014556,N/A,Tschermakitic pargasite
